GAME_DATE_EST,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
365,2004,97.0,0.415,0.778,0.381,14.0,39.0,100.0,0.422,0.742,0.4379999999999999,16.0,43.0,0
365,2004,112.0,0.477,0.852,0.368,29.0,41.0,80.0,0.402,0.5,0.222,19.0,50.0,1
365,2004,96.0,0.429,0.7929999999999999,0.143,20.0,44.0,101.0,0.425,0.733,0.417,22.0,47.0,0
364,2004,107.0,0.48,0.805,0.222,18.0,43.0,90.0,0.469,0.733,0.75,16.0,36.0,1
364,2004,95.0,0.3670000000000001,0.828,0.25,17.0,51.0,100.0,0.4529999999999999,0.7140000000000001,0.4379999999999999,17.0,45.0,0
363,2004,107.0,0.524,0.765,0.4,26.0,53.0,101.0,0.4379999999999999,0.75,0.133,15.0,37.0,1
363,2004,92.0,0.377,0.7440000000000001,0.25,21.0,52.0,88.0,0.429,0.762,0.273,17.0,33.0,1
363,2004,95.0,0.462,0.7,0.143,23.0,37.0,91.0,0.419,0.818,0.25,13.0,46.0,1
363,2004,84.0,0.4379999999999999,0.818,0.2,18.0,42.0,97.0,0.429,0.65,0.375,22.0,38.0,0
363,2004,106.0,0.4529999999999999,0.8,0.32,22.0,46.0,96.0,0.39,0.73,0.3329999999999999,13.0,54.0,1
363,2004,85.0,0.374,0.667,0.188,22.0,49.0,86.0,0.369,0.72,0.375,19.0,49.0,0
362,2004,101.0,0.4679999999999999,1.0,0.375,17.0,38.0,110.0,0.519,0.848,0.4,26.0,38.0,0
362,2004,90.0,0.4579999999999999,0.514,0.3329999999999999,22.0,46.0,74.0,0.321,0.7040000000000001,0.214,17.0,46.0,1
362,2004,102.0,0.457,0.897,0.222,27.0,39.0,97.0,0.442,0.654,0.4,22.0,48.0,1
362,2004,93.0,0.395,0.909,0.45,24.0,50.0,83.0,0.325,0.757,0.188,10.0,52.0,1
362,2004,111.0,0.523,0.667,0.5,33.0,38.0,92.0,0.42,0.69,0.4,17.0,40.0,1
362,2004,85.0,0.361,0.741,0.357,16.0,47.0,82.0,0.4429999999999999,0.727,0.222,18.0,37.0,1
362,2004,105.0,0.474,0.8059999999999999,0.308,19.0,34.0,101.0,0.518,0.706,0.3329999999999999,24.0,41.0,1
362,2004,83.0,0.37,0.75,0.357,18.0,39.0,89.0,0.4529999999999999,0.923,0.368,16.0,41.0,0
362,2004,95.0,0.473,0.857,0.52,21.0,35.0,97.0,0.487,0.789,0.4,21.0,35.0,0
362,2004,85.0,0.375,0.857,0.304,17.0,45.0,104.0,0.447,0.773,0.344,20.0,45.0,0
361,2004,102.0,0.526,0.773,0.5,28.0,44.0,105.0,0.471,0.833,0.409,20.0,25.0,0
361,2004,108.0,0.5489999999999999,0.684,0.308,23.0,42.0,100.0,0.461,0.8,0.429,17.0,29.0,1
361,2004,113.0,0.511,0.944,0.267,17.0,38.0,105.0,0.519,0.8079999999999999,0.308,18.0,38.0,1
361,2004,90.0,0.452,0.7829999999999999,0.375,25.0,43.0,85.0,0.4579999999999999,0.6,0.364,24.0,34.0,1
361,2004,111.0,0.43,0.885,0.5710000000000001,33.0,45.0,98.0,0.469,0.8420000000000001,0.462,27.0,43.0,1
360,2004,103.0,0.465,0.892,0.364,19.0,47.0,94.0,0.417,0.833,0.31,24.0,34.0,1
360,2004,101.0,0.471,0.906,0.353,25.0,32.0,94.0,0.462,0.667,0.462,19.0,42.0,1
360,2004,115.0,0.618,0.727,0.417,31.0,41.0,99.0,0.462,0.625,0.462,20.0,30.0,1
360,2004,82.0,0.4,0.6920000000000001,0.125,20.0,40.0,102.0,0.446,0.65,0.368,26.0,55.0,0
360,2004,90.0,0.425,0.72,0.3329999999999999,24.0,54.0,69.0,0.3720000000000001,0.5710000000000001,0.214,13.0,37.0,1
360,2004,97.0,0.544,0.778,0.444,27.0,31.0,99.0,0.5379999999999999,0.8,0.231,28.0,36.0,0
360,2004,100.0,0.494,0.923,0.545,25.0,46.0,85.0,0.391,0.4579999999999999,0.375,26.0,45.0,1
360,2004,84.0,0.381,0.889,0.211,21.0,43.0,95.0,0.466,0.85,0.476,21.0,40.0,0
360,2004,99.0,0.418,0.833,0.111,12.0,45.0,110.0,0.465,0.667,0.588,20.0,41.0,0
359,2004,89.0,0.43,0.769,0.143,25.0,43.0,105.0,0.494,0.85,0.667,26.0,41.0,0
359,2004,97.0,0.45,0.7859999999999999,0.3329999999999999,22.0,50.0,98.0,0.423,0.882,0.286,16.0,35.0,0
359,2004,129.0,0.565,0.727,0.474,28.0,32.0,116.0,0.511,0.833,0.308,16.0,42.0,1
359,2004,84.0,0.3929999999999999,0.706,0.667,18.0,46.0,86.0,0.373,0.8059999999999999,0.1,9.0,44.0,0
359,2004,95.0,0.407,0.75,0.364,24.0,49.0,87.0,0.439,0.7140000000000001,0.217,19.0,43.0,1
359,2004,81.0,0.361,0.8420000000000001,0.294,22.0,33.0,105.0,0.6,0.758,0.25,15.0,42.0,0
358,2004,108.0,0.519,0.657,0.0559999999999999,26.0,47.0,103.0,0.3879999999999999,0.875,0.2,14.0,38.0,1
358,2004,102.0,0.446,0.846,0.3,19.0,39.0,99.0,0.535,0.759,0.2,16.0,35.0,1
358,2004,103.0,0.494,0.7,0.556,29.0,37.0,97.0,0.488,0.818,0.1669999999999999,20.0,40.0,1
358,2004,90.0,0.408,0.583,0.35,16.0,49.0,103.0,0.416,0.81,0.308,19.0,42.0,0
358,2004,104.0,0.506,0.48,0.667,23.0,47.0,83.0,0.4270000000000001,0.733,0.1669999999999999,19.0,43.0,1
358,2004,104.0,0.4589999999999999,0.833,0.429,18.0,52.0,84.0,0.3879999999999999,0.593,0.5,22.0,42.0,1
358,2004,97.0,0.5479999999999999,0.7140000000000001,0.2,25.0,30.0,106.0,0.452,0.8,0.435,21.0,44.0,0
358,2004,86.0,0.431,0.6920000000000001,0.353,17.0,44.0,75.0,0.4,0.7140000000000001,0.174,15.0,36.0,1
358,2004,92.0,0.452,0.649,0.154,24.0,44.0,85.0,0.337,0.794,0.182,11.0,48.0,1
358,2004,95.0,0.4270000000000001,0.8440000000000001,0.222,16.0,49.0,87.0,0.422,0.593,0.091,13.0,33.0,1
358,2004,98.0,0.433,0.9,0.222,25.0,41.0,89.0,0.457,0.759,0.3329999999999999,19.0,44.0,1
358,2004,111.0,0.512,0.8,0.429,23.0,49.0,89.0,0.416,0.645,0.294,17.0,31.0,1
357,2004,100.0,0.46,0.643,0.55,23.0,37.0,97.0,0.446,0.647,0.235,20.0,56.0,1
357,2004,96.0,0.431,0.8109999999999999,0.5710000000000001,27.0,45.0,87.0,0.341,0.75,0.148,17.0,43.0,1
357,2004,90.0,0.375,0.742,0.3329999999999999,22.0,31.0,106.0,0.507,0.737,0.3329999999999999,24.0,47.0,0
356,2004,101.0,0.442,0.865,0.077,24.0,52.0,92.0,0.4320000000000001,0.75,0.211,21.0,32.0,1
356,2004,92.0,0.514,0.579,0.318,23.0,45.0,86.0,0.366,0.8290000000000001,0.417,15.0,32.0,1
356,2004,93.0,0.476,0.889,0.313,23.0,39.0,99.0,0.449,0.833,0.409,26.0,38.0,0
356,2004,101.0,0.442,0.7879999999999999,0.304,17.0,47.0,98.0,0.436,0.8,0.5,22.0,39.0,1
356,2004,86.0,0.4320000000000001,0.615,0.545,20.0,33.0,103.0,0.5,0.7240000000000001,0.588,17.0,36.0,0
356,2004,104.0,0.419,0.7240000000000001,0.417,26.0,46.0,101.0,0.425,0.826,0.348,16.0,44.0,1
356,2004,94.0,0.3979999999999999,0.815,0.353,25.0,51.0,85.0,0.3979999999999999,0.7390000000000001,0.286,17.0,43.0,1
356,2004,96.0,0.515,0.7240000000000001,0.417,25.0,38.0,74.0,0.356,0.7,0.2,13.0,35.0,1
356,2004,114.0,0.5529999999999999,0.769,0.125,28.0,42.0,111.0,0.512,0.85,0.3,23.0,33.0,1
356,2004,93.0,0.429,0.8240000000000001,0.318,18.0,42.0,99.0,0.413,0.857,0.474,21.0,41.0,0
355,2004,93.0,0.423,0.6940000000000001,0.364,16.0,34.0,101.0,0.528,0.826,0.462,12.0,38.0,0
355,2004,89.0,0.3720000000000001,0.725,0.125,16.0,42.0,119.0,0.556,0.952,0.643,29.0,40.0,0
355,2004,93.0,0.4629999999999999,0.591,0.308,23.0,39.0,103.0,0.5539999999999999,0.81,0.4,27.0,32.0,0
355,2004,94.0,0.477,0.7140000000000001,0.25,25.0,40.0,87.0,0.4270000000000001,0.722,0.25,12.0,48.0,1
355,2004,99.0,0.493,0.75,0.45,14.0,39.0,97.0,0.45,0.789,0.417,18.0,34.0,1
355,2004,97.0,0.5,0.762,0.3329999999999999,28.0,43.0,74.0,0.369,0.8059999999999999,0.1669999999999999,13.0,35.0,1
355,2004,111.0,0.507,0.914,0.417,22.0,33.0,118.0,0.489,0.952,0.345,27.0,40.0,0
354,2004,117.0,0.5,0.71,0.5,28.0,42.0,115.0,0.439,0.816,0.5,21.0,50.0,1
354,2004,92.0,0.435,0.789,0.375,23.0,39.0,94.0,0.4629999999999999,0.5710000000000001,0.308,22.0,44.0,0
354,2004,90.0,0.4479999999999999,0.765,0.267,18.0,31.0,86.0,0.471,0.609,0.353,15.0,45.0,1
354,2004,87.0,0.4370000000000001,0.92,0.3329999999999999,20.0,39.0,86.0,0.429,0.889,1.0,16.0,34.0,1
353,2004,111.0,0.507,0.7859999999999999,0.75,28.0,42.0,104.0,0.5379999999999999,0.654,0.5,19.0,34.0,1
353,2004,108.0,0.465,0.545,0.417,23.0,45.0,110.0,0.494,0.69,0.455,26.0,44.0,0
353,2004,113.0,0.402,0.725,0.261,21.0,56.0,120.0,0.442,0.8059999999999999,0.389,17.0,55.0,0
353,2004,92.0,0.5,0.742,0.25,20.0,31.0,99.0,0.476,0.882,0.444,32.0,39.0,0
353,2004,88.0,0.412,0.7,0.344,19.0,40.0,94.0,0.405,0.667,0.4,19.0,45.0,0
353,2004,83.0,0.4,0.8,0.368,19.0,46.0,91.0,0.429,0.8240000000000001,0.357,27.0,38.0,0
353,2004,108.0,0.4639999999999999,0.895,0.542,22.0,40.0,102.0,0.513,0.813,0.5,21.0,43.0,1
353,2004,93.0,0.416,0.792,0.556,19.0,38.0,94.0,0.414,0.917,0.3,16.0,39.0,0
353,2004,99.0,0.506,0.778,0.429,24.0,48.0,73.0,0.294,0.81,0.261,13.0,46.0,1
353,2004,104.0,0.405,0.872,0.4,26.0,32.0,98.0,0.417,0.821,0.417,19.0,49.0,1
353,2004,103.0,0.493,0.8140000000000001,0.286,17.0,30.0,112.0,0.532,0.826,0.5,28.0,36.0,0
352,2004,82.0,0.415,0.767,0.25,19.0,46.0,84.0,0.3779999999999999,0.792,0.188,17.0,38.0,0
352,2004,90.0,0.486,0.667,0.667,19.0,43.0,79.0,0.422,0.815,0.2,11.0,32.0,1
352,2004,101.0,0.4589999999999999,0.833,0.25,15.0,40.0,98.0,0.481,0.7140000000000001,0.286,19.0,38.0,1
352,2004,123.0,0.489,0.727,0.3329999999999999,19.0,45.0,124.0,0.563,0.667,0.4,20.0,45.0,0
352,2004,90.0,0.402,0.7190000000000001,0.2,14.0,42.0,94.0,0.419,0.8059999999999999,0.467,17.0,46.0,0
352,2004,99.0,0.402,0.72,0.368,25.0,46.0,101.0,0.442,0.8640000000000001,0.316,22.0,44.0,0
351,2004,90.0,0.447,0.933,0.471,27.0,38.0,111.0,0.537,0.773,0.375,24.0,41.0,0
351,2004,106.0,0.519,0.667,0.4,26.0,41.0,82.0,0.363,0.737,0.222,15.0,49.0,1
351,2004,97.0,0.407,0.762,0.44,24.0,46.0,90.0,0.391,0.682,0.158,15.0,50.0,1
351,2004,102.0,0.524,0.632,0.3329999999999999,29.0,39.0,101.0,0.478,0.833,0.3329999999999999,26.0,40.0,1
351,2004,94.0,0.3979999999999999,0.731,0.346,20.0,42.0,97.0,0.342,0.846,0.214,16.0,50.0,0
351,2004,102.0,0.391,0.848,0.143,17.0,47.0,106.0,0.455,0.7829999999999999,0.308,23.0,44.0,0
351,2004,102.0,0.4479999999999999,0.7829999999999999,0.462,20.0,34.0,109.0,0.529,0.8109999999999999,0.357,18.0,32.0,0
351,2004,98.0,0.3929999999999999,0.821,0.429,18.0,40.0,88.0,0.477,0.778,0.625,19.0,41.0,1
351,2004,93.0,0.4379999999999999,0.952,0.429,22.0,40.0,86.0,0.419,0.741,0.5,21.0,35.0,1
350,2004,92.0,0.4379999999999999,0.71,0.0,26.0,43.0,86.0,0.455,0.682,0.143,16.0,38.0,1
350,2004,113.0,0.519,0.778,0.5710000000000001,29.0,41.0,101.0,0.439,0.769,0.409,21.0,39.0,1
350,2004,122.0,0.467,0.706,0.455,30.0,52.0,113.0,0.457,0.857,0.375,20.0,45.0,1
349,2004,99.0,0.507,0.6759999999999999,0.364,18.0,36.0,81.0,0.423,0.773,0.444,16.0,36.0,1
349,2004,93.0,0.402,0.875,0.24,22.0,46.0,91.0,0.395,0.774,0.214,14.0,47.0,1
349,2004,93.0,0.426,0.8420000000000001,0.3329999999999999,18.0,42.0,83.0,0.346,0.792,0.258,21.0,42.0,1
349,2004,118.0,0.563,0.667,0.455,22.0,49.0,101.0,0.4379999999999999,0.64,0.143,18.0,43.0,1
349,2004,100.0,0.4529999999999999,0.7559999999999999,0.143,22.0,47.0,91.0,0.4320000000000001,0.6759999999999999,0.3329999999999999,11.0,36.0,1
349,2004,101.0,0.409,0.75,0.381,21.0,50.0,96.0,0.423,0.615,0.4,24.0,59.0,1
349,2004,83.0,0.375,0.7040000000000001,0.211,18.0,47.0,86.0,0.41,0.9,0.211,20.0,37.0,0
349,2004,107.0,0.409,0.737,0.4379999999999999,30.0,52.0,86.0,0.375,0.6970000000000001,0.188,18.0,46.0,1
349,2004,100.0,0.547,0.593,0.25,22.0,45.0,81.0,0.371,0.813,0.2,19.0,35.0,1
349,2004,85.0,0.471,0.778,0.3329999999999999,24.0,30.0,103.0,0.4429999999999999,0.833,0.516,22.0,42.0,0
349,2004,83.0,0.307,0.923,0.071,14.0,42.0,101.0,0.472,0.7809999999999999,0.471,19.0,41.0,0
348,2004,104.0,0.415,0.6829999999999999,0.421,19.0,54.0,95.0,0.4589999999999999,0.688,0.313,19.0,32.0,1
348,2004,97.0,0.4589999999999999,0.758,0.3329999999999999,23.0,45.0,88.0,0.376,0.7,0.19,16.0,49.0,1
348,2004,85.0,0.434,0.667,0.389,23.0,37.0,87.0,0.365,0.75,0.16,18.0,50.0,0
348,2004,105.0,0.396,0.633,0.435,19.0,54.0,101.0,0.5,0.52,0.353,27.0,48.0,1
348,2004,102.0,0.411,0.8,0.444,17.0,46.0,112.0,0.557,0.654,0.636,37.0,43.0,0
348,2004,114.0,0.517,0.778,0.25,29.0,45.0,104.0,0.461,0.737,0.4,20.0,45.0,1
348,2004,82.0,0.373,0.64,0.267,18.0,43.0,100.0,0.48,0.8,0.4,20.0,48.0,0
348,2004,84.0,0.38,0.5589999999999999,0.5,12.0,36.0,108.0,0.5,0.75,0.5710000000000001,15.0,42.0,0
347,2004,94.0,0.4629999999999999,0.8,0.4,27.0,47.0,88.0,0.424,0.722,0.3,25.0,37.0,1
347,2004,113.0,0.4529999999999999,0.818,0.31,22.0,41.0,119.0,0.536,0.913,0.5329999999999999,19.0,44.0,0
346,2004,95.0,0.36,0.885,0.267,22.0,46.0,87.0,0.4379999999999999,0.632,0.357,17.0,44.0,1
346,2004,108.0,0.56,0.947,0.462,25.0,41.0,90.0,0.423,0.679,0.278,16.0,38.0,1
346,2004,111.0,0.479,0.789,0.5,34.0,51.0,89.0,0.429,0.667,0.143,20.0,44.0,1
346,2004,113.0,0.5329999999999999,0.758,0.5329999999999999,27.0,34.0,95.0,0.425,0.893,0.222,16.0,40.0,1
346,2004,90.0,0.446,0.737,0.364,17.0,43.0,88.0,0.368,0.8,0.267,19.0,37.0,1
346,2004,94.0,0.447,0.619,0.357,18.0,44.0,88.0,0.419,0.862,0.125,14.0,39.0,1
346,2004,115.0,0.514,0.875,0.5,24.0,25.0,121.0,0.579,0.846,0.733,24.0,36.0,0
346,2004,78.0,0.441,0.609,0.3329999999999999,20.0,30.0,101.0,0.455,0.778,0.5,27.0,51.0,0
346,2004,110.0,0.494,0.778,0.25,17.0,41.0,117.0,0.529,0.636,0.524,28.0,40.0,0
346,2004,96.0,0.429,0.941,0.5,24.0,48.0,85.0,0.42,0.833,0.182,24.0,37.0,1
346,2004,75.0,0.39,0.625,0.067,17.0,42.0,93.0,0.5,0.5,0.529,25.0,49.0,0
345,2004,102.0,0.452,0.784,0.28,20.0,40.0,95.0,0.43,0.923,0.5,23.0,37.0,1
345,2004,82.0,0.395,0.75,0.267,23.0,52.0,71.0,0.31,0.7140000000000001,0.36,22.0,41.0,1
345,2004,96.0,0.461,0.75,0.2,21.0,37.0,100.0,0.4579999999999999,0.7,0.273,22.0,42.0,0
345,2004,123.0,0.595,0.846,0.5,33.0,43.0,93.0,0.417,0.81,0.273,22.0,34.0,1
345,2004,107.0,0.53,0.7290000000000001,0.222,24.0,43.0,102.0,0.425,0.767,0.3329999999999999,25.0,32.0,1
345,2004,107.0,0.483,0.632,0.429,25.0,36.0,114.0,0.561,0.708,0.385,26.0,46.0,0
345,2004,99.0,0.494,0.815,0.143,19.0,46.0,94.0,0.407,0.6759999999999999,0.375,17.0,38.0,1
344,2004,136.0,0.55,0.7859999999999999,0.517,28.0,34.0,128.0,0.551,0.605,0.364,27.0,42.0,1
344,2004,107.0,0.526,0.6,0.389,32.0,40.0,83.0,0.4320000000000001,0.5710000000000001,0.294,22.0,41.0,1
344,2004,77.0,0.3879999999999999,0.8,0.273,14.0,49.0,80.0,0.465,0.706,0.286,20.0,37.0,0
344,2004,98.0,0.476,0.632,0.3329999999999999,28.0,34.0,96.0,0.4270000000000001,0.875,0.2269999999999999,11.0,48.0,1
344,2004,106.0,0.5,0.833,0.263,23.0,38.0,105.0,0.5,0.684,0.476,25.0,37.0,1
343,2004,96.0,0.522,0.7,0.556,14.0,41.0,92.0,0.392,0.84,0.529,18.0,38.0,1
343,2004,103.0,0.527,0.862,0.0,28.0,45.0,89.0,0.3829999999999999,0.88,0.278,19.0,35.0,1
343,2004,83.0,0.4,0.778,0.4,21.0,46.0,87.0,0.402,0.85,0.286,20.0,47.0,0
343,2004,100.0,0.481,0.76,0.357,23.0,40.0,104.0,0.452,0.8640000000000001,0.563,29.0,41.0,0
343,2004,109.0,0.447,0.852,0.476,28.0,43.0,106.0,0.471,0.8,0.286,25.0,46.0,1
343,2004,94.0,0.522,0.762,0.375,31.0,35.0,79.0,0.431,0.667,0.3329999999999999,17.0,34.0,1
343,2004,102.0,0.4679999999999999,0.929,0.308,22.0,38.0,99.0,0.441,0.872,0.357,15.0,34.0,1
343,2004,97.0,0.493,0.759,0.3,23.0,42.0,94.0,0.4379999999999999,0.625,0.391,22.0,38.0,1
343,2004,76.0,0.365,0.7140000000000001,0.4379999999999999,13.0,49.0,73.0,0.347,0.762,0.278,13.0,43.0,1
343,2004,92.0,0.3929999999999999,0.667,0.3329999999999999,17.0,40.0,95.0,0.467,0.733,0.3329999999999999,22.0,49.0,0
343,2004,81.0,0.397,0.613,0.0,21.0,43.0,80.0,0.455,0.522,0.615,22.0,39.0,1
343,2004,102.0,0.364,0.6,0.138,18.0,72.0,106.0,0.46,0.643,0.5,26.0,52.0,0
342,2004,107.0,0.532,0.7390000000000001,0.5,33.0,42.0,86.0,0.363,0.667,0.4,19.0,46.0,1
342,2004,113.0,0.5,0.821,0.455,27.0,41.0,83.0,0.39,0.7859999999999999,0.125,22.0,43.0,1
342,2004,112.0,0.469,0.7440000000000001,0.286,15.0,52.0,99.0,0.435,0.71,0.25,23.0,44.0,1
341,2004,83.0,0.419,0.636,0.412,17.0,29.0,91.0,0.417,0.9,0.444,18.0,47.0,0
341,2004,94.0,0.429,0.7240000000000001,0.3329999999999999,16.0,39.0,91.0,0.455,0.68,0.3329999999999999,31.0,45.0,1
341,2004,105.0,0.451,0.875,0.417,23.0,39.0,113.0,0.473,0.682,0.429,15.0,45.0,0
341,2004,101.0,0.4679999999999999,0.818,0.2,19.0,38.0,106.0,0.506,0.8440000000000001,0.1669999999999999,22.0,33.0,0
341,2004,111.0,0.532,0.8,0.6,24.0,44.0,94.0,0.451,0.737,0.182,24.0,33.0,1
341,2004,87.0,0.409,0.467,0.308,22.0,44.0,97.0,0.52,0.37,0.474,27.0,49.0,0
341,2004,113.0,0.506,0.6920000000000001,0.474,24.0,38.0,115.0,0.5379999999999999,0.903,0.5,22.0,37.0,0
341,2004,88.0,0.357,0.741,0.308,19.0,47.0,82.0,0.421,0.583,0.25,19.0,51.0,1
341,2004,91.0,0.4270000000000001,0.81,0.37,22.0,33.0,106.0,0.5,0.7140000000000001,0.429,24.0,47.0,0
341,2004,111.0,0.541,0.8079999999999999,0.556,26.0,39.0,108.0,0.476,0.762,0.414,23.0,34.0,1
341,2004,100.0,0.471,0.684,0.625,29.0,47.0,82.0,0.4529999999999999,0.913,0.231,18.0,32.0,1
341,2004,91.0,0.434,0.731,0.462,17.0,33.0,101.0,0.4379999999999999,0.7,0.643,24.0,49.0,0
340,2004,103.0,0.441,0.75,0.429,30.0,55.0,81.0,0.39,0.778,0.188,20.0,39.0,1
340,2004,115.0,0.44,0.872,0.3329999999999999,17.0,46.0,107.0,0.519,0.8240000000000001,0.4579999999999999,27.0,33.0,1
340,2004,101.0,0.376,0.872,0.3329999999999999,16.0,57.0,96.0,0.43,0.6920000000000001,0.444,14.0,42.0,1
339,2004,94.0,0.486,0.9,0.286,20.0,39.0,87.0,0.41,0.929,0.6,15.0,38.0,1
339,2004,98.0,0.493,0.826,0.385,28.0,32.0,92.0,0.474,0.789,0.273,28.0,33.0,1
339,2004,95.0,0.429,0.72,0.455,13.0,47.0,87.0,0.414,0.615,0.2689999999999999,25.0,42.0,1
339,2004,110.0,0.471,0.633,0.45,22.0,44.0,116.0,0.482,0.7879999999999999,0.556,19.0,45.0,0
339,2004,105.0,0.5,0.68,0.4,29.0,51.0,92.0,0.368,0.619,0.346,21.0,51.0,1
339,2004,94.0,0.486,0.818,0.286,23.0,37.0,89.0,0.405,0.735,0.3329999999999999,22.0,39.0,1
339,2004,80.0,0.4,0.938,0.294,15.0,32.0,91.0,0.4429999999999999,0.8240000000000001,0.389,26.0,47.0,0
339,2004,107.0,0.471,0.667,0.375,28.0,35.0,110.0,0.519,0.778,0.313,22.0,48.0,0
339,2004,103.0,0.4039999999999999,0.88,0.391,26.0,38.0,104.0,0.429,0.742,0.391,21.0,51.0,0
339,2004,95.0,0.457,0.893,0.375,20.0,37.0,98.0,0.4379999999999999,0.955,0.292,22.0,43.0,0
338,2004,104.0,0.5770000000000001,0.647,0.273,31.0,45.0,91.0,0.434,0.667,0.417,21.0,35.0,1
338,2004,100.0,0.3720000000000001,0.8,0.4,19.0,40.0,107.0,0.469,0.7190000000000001,0.5329999999999999,19.0,56.0,0
338,2004,85.0,0.376,0.773,0.444,23.0,38.0,104.0,0.475,0.677,0.467,20.0,49.0,0
338,2004,123.0,0.505,0.708,0.6,34.0,42.0,125.0,0.521,0.6920000000000001,0.3329999999999999,26.0,50.0,0
338,2004,97.0,0.41,0.75,0.25,26.0,49.0,87.0,0.363,0.722,0.25,20.0,45.0,1
338,2004,108.0,0.5,0.63,0.429,22.0,33.0,96.0,0.529,0.792,0.385,25.0,41.0,1
338,2004,121.0,0.539,0.8059999999999999,0.526,25.0,40.0,97.0,0.487,0.654,0.267,26.0,32.0,1
338,2004,108.0,0.586,0.667,0.4,19.0,41.0,91.0,0.387,0.778,0.3329999999999999,15.0,28.0,1
338,2004,109.0,0.461,0.867,0.3329999999999999,20.0,52.0,113.0,0.476,0.794,0.375,24.0,44.0,0
337,2004,108.0,0.494,0.595,0.545,17.0,39.0,104.0,0.4629999999999999,0.821,0.368,20.0,42.0,1
337,2004,114.0,0.5,0.742,0.375,23.0,46.0,108.0,0.447,0.727,0.348,12.0,38.0,1
337,2004,105.0,0.513,0.645,0.429,20.0,53.0,96.0,0.4429999999999999,0.722,0.313,25.0,33.0,1
337,2004,99.0,0.478,0.682,0.231,25.0,37.0,102.0,0.466,0.78,0.222,17.0,37.0,0
337,2004,107.0,0.433,0.81,0.375,29.0,41.0,97.0,0.481,0.7390000000000001,0.286,23.0,37.0,1
336,2004,100.0,0.469,0.88,0.222,29.0,44.0,103.0,0.446,0.897,0.25,19.0,40.0,0
336,2004,103.0,0.44,0.722,0.385,25.0,36.0,102.0,0.481,0.7829999999999999,0.348,23.0,54.0,1
336,2004,113.0,0.519,0.905,0.545,26.0,33.0,122.0,0.603,0.688,0.375,29.0,38.0,0
336,2004,106.0,0.493,0.78,0.5329999999999999,19.0,30.0,104.0,0.515,0.912,0.5,28.0,27.0,1
335,2004,112.0,0.494,0.75,0.308,24.0,40.0,94.0,0.486,0.852,0.3329999999999999,17.0,35.0,1
335,2004,79.0,0.3979999999999999,0.5,0.364,19.0,41.0,84.0,0.4579999999999999,0.813,0.308,12.0,40.0,0
335,2004,114.0,0.483,0.852,0.25,25.0,42.0,106.0,0.424,0.8240000000000001,0.5,14.0,52.0,1
335,2004,101.0,0.4270000000000001,0.903,0.214,23.0,44.0,92.0,0.493,0.609,0.364,27.0,39.0,1
335,2004,108.0,0.494,0.625,0.385,24.0,44.0,97.0,0.43,0.667,0.294,13.0,46.0,1
335,2004,114.0,0.551,0.889,0.4,27.0,40.0,108.0,0.406,0.778,0.474,30.0,39.0,1
335,2004,107.0,0.494,0.857,0.467,28.0,46.0,91.0,0.384,0.833,0.263,19.0,41.0,1
335,2004,108.0,0.53,0.805,0.417,24.0,37.0,92.0,0.417,0.87,0.522,18.0,32.0,1
335,2004,113.0,0.494,0.767,0.5379999999999999,22.0,42.0,99.0,0.488,0.737,0.385,18.0,35.0,1
335,2004,107.0,0.544,0.7829999999999999,0.429,30.0,39.0,85.0,0.406,0.818,0.286,18.0,35.0,1
334,2004,95.0,0.419,0.857,0.375,17.0,42.0,94.0,0.4379999999999999,0.69,0.4,15.0,48.0,1
334,2004,113.0,0.477,0.833,0.267,32.0,40.0,119.0,0.442,0.7879999999999999,0.643,27.0,55.0,0
334,2004,112.0,0.494,0.92,0.35,25.0,32.0,100.0,0.4679999999999999,0.833,0.462,23.0,42.0,1
334,2004,90.0,0.3979999999999999,0.7829999999999999,0.143,20.0,45.0,82.0,0.408,0.7390000000000001,0.3329999999999999,16.0,40.0,1
334,2004,101.0,0.429,0.75,0.294,18.0,45.0,89.0,0.366,0.68,0.267,24.0,50.0,1
334,2004,116.0,0.512,0.6829999999999999,0.667,19.0,36.0,115.0,0.615,0.5,0.357,20.0,46.0,1
334,2004,103.0,0.494,0.545,0.379,23.0,36.0,100.0,0.526,0.636,0.462,28.0,40.0,1
334,2004,92.0,0.434,0.8640000000000001,0.077,22.0,50.0,90.0,0.447,0.909,0.364,23.0,32.0,1
334,2004,103.0,0.4679999999999999,0.741,0.474,26.0,43.0,85.0,0.402,0.789,0.3329999999999999,22.0,43.0,1
333,2004,91.0,0.486,0.769,0.3,16.0,37.0,103.0,0.488,0.9,0.1669999999999999,28.0,43.0,0
333,2004,100.0,0.521,0.69,0.545,18.0,46.0,88.0,0.422,0.636,0.3329999999999999,17.0,30.0,1
333,2004,103.0,0.474,0.633,0.5,20.0,32.0,106.0,0.597,0.75,0.625,19.0,36.0,0
332,2004,97.0,0.373,0.838,0.235,18.0,41.0,98.0,0.417,0.8859999999999999,0.4379999999999999,17.0,51.0,0
332,2004,79.0,0.407,0.4,0.143,26.0,39.0,108.0,0.489,0.5,0.407,28.0,48.0,0
